env_name,config_path,alpha,gap,kappa,discount,batch_size,seed,run_dir,stage1_completed,metric_name,best_metric_upto_200,metric_at_200,continued_to_400,best_metric_upto_400,final_metric_400,idm_best_upto_200,actor_best_upto_200,idm_final_400,actor_final_400,status,notes
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap0p0_k0p6.yaml,0.0,0.0,0.6,0.99,1024,0,runs/20260516_134439_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,true,0.06,0.01,0.0,0.0,0.07,0.01,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap0p0_k0p7.yaml,0.0,0.0,0.7,0.99,1024,0,runs/20260517_005238_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.12,0.12,true,0.06,0.06,0.12,0.0,0.07,0.06,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap0p0_k0p8.yaml,0.0,0.0,0.8,0.99,1024,0,runs/20260517_022626_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.02,0.02,true,0.05,0.05,0.02,0.0,0.04,0.05,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap0p0_k0p9.yaml,0.0,0.0,0.9,0.99,1024,0,runs/20260517_040036_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.02,0.0,false,,,0.06,0.02,,,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap10p0_k0p6.yaml,0.0,10.0,0.6,0.99,1024,0,runs/20260517_044806_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.17,0.17,true,0.17,0.16,0.12,0.17,0.13,0.16,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap10p0_k0p7.yaml,0.0,10.0,0.7,0.99,1024,0,runs/20260517_062029_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.01,0.01,true,0.16,0.16,0.04,0.01,0.0,0.16,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap10p0_k0p8.yaml,0.0,10.0,0.8,0.99,1024,0,runs/20260517_075342_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.09,0.09,true,0.18,0.14,0.1,0.09,0.1,0.14,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap10p0_k0p9.yaml,0.0,10.0,0.9,0.99,1024,0,runs/20260517_092651_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.04,0.02,false,,,0.06,0.04,,,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap1p0_k0p6.yaml,0.0,1.0,0.6,0.99,1024,0,runs/20260517_101350_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.08,0.08,true,0.18,0.14,0.04,0.08,0.08,0.14,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap1p0_k0p7.yaml,0.0,1.0,0.7,0.99,1024,0,runs/20260517_114716_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.04,0.04,true,0.04,0.02,0.04,0.0,0.09,0.02,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap1p0_k0p8.yaml,0.0,1.0,0.8,0.99,1024,0,runs/20260517_132121_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.04,0.02,false,,,0.04,0.0,,,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap1p0_k0p9.yaml,0.0,1.0,0.9,0.99,1024,0,runs/20260517_140825_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.01,0.01,true,0.06,0.04,0.11,0.01,0.11,0.04,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap20p0_k0p6.yaml,0.0,20.0,0.6,0.99,1024,0,runs/20260517_154217_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.17,0.17,true,0.2,0.2,0.01,0.17,0.05,0.2,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap20p0_k0p7.yaml,0.0,20.0,0.7,0.99,1024,0,runs/20260517_171428_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,true,0.02,0.0,0.0,0.0,0.0,0.0,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap20p0_k0p8.yaml,0.0,20.0,0.8,0.99,1024,0,runs/20260517_184812_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.2,0.2,true,0.2,0.2,0.11,0.2,0.1,0.2,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap20p0_k0p9.yaml,0.0,20.0,0.9,0.99,1024,0,runs/20260517_201946_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.12,0.1,false,,,0.03,0.12,,,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap5p0_k0p6.yaml,0.0,5.0,0.6,0.99,1024,0,runs/20260517_210621_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.05,0.05,true,0.07,0.07,0.12,0.05,0.1,0.07,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap5p0_k0p7.yaml,0.0,5.0,0.7,0.99,1024,0,runs/20260517_224005_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.06,0.06,true,0.18,0.18,0.06,0.0,0.16,0.18,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap5p0_k0p8.yaml,0.0,5.0,0.8,0.99,1024,0,runs/20260518_001320_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.1,0.1,true,0.18,0.16,0.1,0.0,0.13,0.16,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p0_gap5p0_k0p9.yaml,0.0,5.0,0.9,0.99,1024,0,runs/20260518_014642_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.04,0.04,true,0.1,0.07,0.08,0.04,0.08,0.07,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap0p0_k0p6.yaml,0.1,0.0,0.6,0.99,1024,0,runs/20260518_032034_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.01,0.01,true,0.06,0.02,0.06,0.01,0.08,0.02,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap0p0_k0p7.yaml,0.1,0.0,0.7,0.99,1024,0,runs/20260518_045459_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,true,0.18,0.11,0.0,0.0,0.02,0.11,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap0p0_k0p8.yaml,0.1,0.0,0.8,0.99,1024,0,runs/20260518_062859_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.1,0.1,true,0.1,0.03,0.07,0.1,0.04,0.03,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap0p0_k0p9.yaml,0.1,0.0,0.9,0.99,1024,0,runs/20260518_080237_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,true,0.01,0.01,0.0,0.0,0.03,0.01,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap10p0_k0p6.yaml,0.1,10.0,0.6,0.99,1024,0,runs/20260518_093650_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.08,0.08,true,0.16,0.16,0.15,0.08,0.1,0.16,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap10p0_k0p7.yaml,0.1,10.0,0.7,0.99,1024,0,runs/20260518_110931_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.16,0.07,false,,,0.16,0.16,,,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap10p0_k0p8.yaml,0.1,10.0,0.8,0.99,1024,0,runs/20260518_115611_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.13,0.13,true,0.16,0.16,0.11,0.13,0.13,0.16,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap10p0_k0p9.yaml,0.1,10.0,0.9,0.99,1024,0,runs/20260518_132842_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.14,0.14,true,0.16,0.16,0.06,0.14,0.14,0.16,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap1p0_k0p6.yaml,0.1,1.0,0.6,0.99,1024,0,runs/20260518_150027_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.04,0.04,true,0.06,0.06,0.04,0.0,0.1,0.06,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap1p0_k0p7.yaml,0.1,1.0,0.7,0.99,1024,0,runs/20260518_163336_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.02,0.02,true,0.09,0.09,0.02,0.0,0.07,0.09,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap1p0_k0p8.yaml,0.1,1.0,0.8,0.99,1024,0,runs/20260518_180748_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.02,0.02,true,0.12,0.12,0.02,0.0,0.1,0.12,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap1p0_k0p9.yaml,0.1,1.0,0.9,0.99,1024,0,runs/20260518_194106_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.02,0.02,true,0.04,0.04,0.02,0.0,0.04,0.04,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap20p0_k0p6.yaml,0.1,20.0,0.6,0.99,1024,0,runs/20260518_211458_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.04,0.04,true,0.12,0.12,0.02,0.04,0.17,0.12,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap20p0_k0p7.yaml,0.1,20.0,0.7,0.99,1024,0,runs/20260518_224751_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,true,0.02,0.02,0.0,0.0,0.02,0.0,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap20p0_k0p8.yaml,0.1,20.0,0.8,0.99,1024,0,runs/20260519_002155_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.19,0.19,true,0.19,0.17,0.1,0.19,0.08,0.17,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap20p0_k0p9.yaml,0.1,20.0,0.9,0.99,1024,0,runs/20260519_015346_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.04,0.02,false,,,0.02,0.04,,,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap5p0_k0p6.yaml,0.1,5.0,0.6,0.99,1024,0,runs/20260519_024038_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.06,0.06,true,0.06,0.05,0.07,0.06,0.21,0.05,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap5p0_k0p7.yaml,0.1,5.0,0.7,0.99,1024,0,runs/20260519_041418_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.07,0.07,true,0.16,0.16,0.07,0.0,0.09,0.16,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap5p0_k0p8.yaml,0.1,5.0,0.8,0.99,1024,0,runs/20260519_054756_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.01,0.01,true,0.04,0.04,0.01,0.0,0.08,0.04,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p1_gap5p0_k0p9.yaml,0.1,5.0,0.9,0.99,1024,0,runs/20260519_072154_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.04,0.03,false,,,0.04,0.0,,,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap0p0_k0p6.yaml,0.3,0.0,0.6,0.99,1024,0,runs/20260519_080907_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,true,0.08,0.07,0.0,0.0,0.08,0.07,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap0p0_k0p7.yaml,0.3,0.0,0.7,0.99,1024,0,runs/20260519_094300_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.06,0.06,true,0.12,0.1,0.02,0.06,0.04,0.1,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap0p0_k0p8.yaml,0.3,0.0,0.8,0.99,1024,0,runs/20260519_111628_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.01,0.01,true,0.01,0.01,0.04,0.01,0.06,0.01,ok,
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap0p0_k0p9.yaml,0.3,0.0,0.9,0.99,1024,0,runs/20260519_125050_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.03,0.03,false,,,0.03,0.0,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap10p0_k0p6.yaml,0.3,10.0,0.6,0.99,1024,0,runs/20260519_135818_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.12,0.12,false,,,0.16,0.12,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap10p0_k0p7.yaml,0.3,10.0,0.7,0.99,1024,0,runs/20260519_144436_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,false,,,0.0,0.0,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap10p0_k0p8.yaml,0.3,10.0,0.8,0.99,1024,0,runs/20260519_153140_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.01,0.01,false,,,0.0,0.01,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap10p0_k0p9.yaml,0.3,10.0,0.9,0.99,1024,0,runs/20260519_161847_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.18,0.18,false,,,0.1,0.18,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap20p0_k0p6.yaml,0.3,20.0,0.6,0.99,1024,0,runs/20260519_170506_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.1,0.1,false,,,0.03,0.1,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap20p0_k0p7.yaml,0.3,20.0,0.7,0.99,1024,0,runs/20260519_175145_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,false,,,0.0,0.0,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap20p0_k0p8.yaml,0.3,20.0,0.8,0.99,1024,0,runs/20260519_183843_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.18,0.18,false,,,0.09,0.18,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap20p0_k0p9.yaml,0.3,20.0,0.9,0.99,1024,0,runs/20260519_192453_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.0,0.0,false,,,0.0,0.0,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap5p0_k0p6.yaml,0.3,5.0,0.6,0.99,1024,0,runs/20260519_201201_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.07,0.07,false,,,0.03,0.07,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap5p0_k0p7.yaml,0.3,5.0,0.7,0.99,1024,0,runs/20260519_205850_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.03,0.03,false,,,0.1,0.03,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap5p0_k0p8.yaml,0.3,5.0,0.8,0.99,1024,0,runs/20260519_214557_seed0_puzzle-3x3-play-v0,true,eval/success_rate_mean,0.14,0.14,false,,,0.04,0.14,,,ok,backfilled
puzzle-3x3-play-v0,/home/svcho/douri/config/grid_fbr_displacement_puzzle/puzzle_3x3_a0p3_gap5p0_k0p9.yaml,0.3,5.0,0.9,0.99,1024,0,runs/20260519_223239_seed0_puzzle-3x3-play-v0,true,eval_idm/success_rate_mean,0.04,0.02,false,,,0.04,0.0,,,ok,backfilled
